owner	photo_id	comment	fav
135854364@N06	43299311760		False
151288573@N05	31236987118		False
148649352@N06	44353015674		False
22729253@N06	44352595564		False
154198668@N08	44142252055		False
125717039@N03	31130138768		False
52674600@N02	31111323408		False
148175052@N04	44056932235		False
132094139@N08	31006461218		False
151288573@N05	44838588381		False
48335550@N06	43002522010		False
123472362@N05	42952117620		False
148783505@N08	43991389404		False
150704314@N05	29752857757		False
91434118@N00	29718328917		False
27917835@N08	30761505208		False
34999651@N07	30754076838		False
148749675@N08	30678577778		False
135854364@N06	44440476972		False
8766937@N07	29529591897		False
54039841@N00	44449117581		False
131874570@N03	43726420614		False
75948747@N03	30541665688		False
142521938@N06	29450053927		False
22729253@N06	29445385237		False
124910306@N03	42570805910		False
151288573@N05	29423447027		False
47441613@N00	42547656820		False
54504261@N08	42383729640		False
134480576@N07	42348803910		False
79441403@N08	43433872584		False
65552649@N08	43414094444		False
46681792@N08	44036211302		False
30206755@N02	29130774807		False
144655819@N04	30198154978		False
95787103@N07	44051947361		False
22729253@N06	43998831762		False
78075147@N02	43326735874		True
22867763@N06	43293913634		False
10172888@N07	51418615706		False
188678201@N08	51283052088		False
164729704@N07	51123631870		False
184116972@N05	51033503496		False
184116972@N05	50885373887		False
97941653@N05	50851423513		False
142521938@N06	50583864242		False
155337021@N02	50349793191		False
17092506@N00	50333089392		False
50628097@N05	50269112681		False
99996700@N06	50101333058		False
146138034@N02	49279678182		False
78876644@N07	48931174902		False
69304665@N00	48842885926		False
146138034@N02	33517602428		False
75948747@N03	30796040257		False
75948747@N03	44897334014		False
54517877@N08	45399949422		False
7756680@N05	45148116772		False
54271339@N03	44030854325		False
67573139@N07	42918718020		False
54720103@N06	44674771091		False
57968404@N05	43958057672		False
54504261@N08	30121493938		False
48063099@N00	43083375945		False
65552649@N08	43077099485		False
96973959@N00	30110268458		False
130469694@N05	43928680082		False
141027412@N04	30099526198		False
150704314@N05	29024798827		False
22729253@N06	28987314627		False
10040703@N06	42976810565		False
147666959@N02	42068330190		False
46681792@N08	43758680922		False
26567342@N07	42900666915		False
37765483@N05	41989708660		False
30206755@N02	43708179802		False
65552649@N08	41904582520		False
51461225@N04	43710906771		False
34999651@N07	29825703668		False
67048381@N06	43683063831		False
151204657@N03	43605588591		False
83404463@N04	41792765880		False
68312398@N06	41789592640		False
150704314@N05	42690835825		False
7954131@N06	42676174955		False
65552649@N08	43566456751		False
148783505@N08	29677914948		False
128870204@N03	28555442647		False
22729253@N06	29553927118		False
95276574@N05	28550118867		False
58530841@N02	42702576504		False
75986245@N03	42505920735		False
65552649@N08	42693033614		False
69205775@N06	42401612415		False
79441403@N08	42431719885		False
28925763@N05	42367482605		False
65484951@N00	29398069658		False
59385081@N04	43246227551		False
38249006@N07	43184178732		False
128870204@N03	43179457921		False
75948747@N03	41347655220		False
126220267@N05	43091491012		False
54517877@N08	43130891791		False
48335550@N06	42211266365		False
151288573@N05	42376171274		False
22729253@N06	29215717538		False
65552649@N08	42177605825		False
49582885@N05	42140002795		False
91434118@N00	42109892525		False
95787103@N07	28140975627		False
22729253@N06	28130520767		False
126220267@N05	42998568951		False
91735654@N05	42996482431		False
83917938@N02	28126986437		False
95276574@N05	28109403387		False
83404463@N04	42256943294		False
145918278@N03	41147203810		False
53326956@N08	29052596068		False
95379865@N04	29052102708		False
148649352@N06	41113079800		False
123472362@N05	42183665674		False
150704314@N05	41979146775		False
65552649@N08	41068051060		False
126220267@N05	42811519762		False
35639703@N06	27965311537		False
48335550@N06	27957004337		False
148649352@N06	42819041871		False
135854364@N06	42736801321		False
22729253@N06	41814281525		False
80724438@N00	41809065685		False
44554703@N07	41806781795		False
132633303@N08	41947160044		False
48063099@N00	40844717800		False
65552649@N08	40815466120		False
150704314@N05	42572338492		False
17691620@N06	42569357812		False
30206755@N02	27743919187		False
137146351@N05	41694951335		False
143820435@N04	41843618674		False
126220267@N05	42557304351		False
110823333@N05	28660210498		False
95276574@N05	41629912075		False
48063099@N00	40710714050		False
22729253@N06	41721123714		False
142155648@N04	41689246134		False
64515520@N02	42344524602		False
123472362@N05	28476715538		False
8244127@N07	40538237340		False
135854364@N06	40491129370		False
22729253@N06	40473934690		False
57968404@N05	41354552015		False
135108493@N05	28344588238		False
65552649@N08	42164969242		False
48335550@N06	40389621120		False
38249006@N07	42120018222		False
57968404@N05	42152202581		False
56996642@N05	42138369841		False
146029710@N03	42059828092		False
123472362@N05	42087574511		False
48157723@N08	41368649094		False
28842017@N00	41335364334		False
91735654@N05	41986808672		False
46681792@N08	28139231168		False
94890009@N05	40186078770		False
153403132@N02	27112785047		False
157732954@N08	40145372720		False
54720103@N06	41948904371		False
126220267@N05	27069280777		False
125717039@N03	41207179274		False
95996571@N07	28043522148		False
148526706@N08	41903329211		False
153541976@N07	41848245022		False
142155648@N04	27021498017		False
151204657@N03	41153209164		False
65552649@N08	27994811068		False
22729253@N06	27978604568		False
146503765@N08	40946885845		False
139511795@N05	40928923835		False
38249006@N07	39967130430		False
151020849@N08	41731776392		False
95787103@N07	41044485834		False
130995678@N04	41752823741		False
56996642@N05	27878311228		False
153541976@N07	41024597574		False
94156991@N03	39930529360		False
48102962@N04	39901895430		False
65552649@N08	26827393657		False
10040703@N06	41692757381		False
79441403@N08	39879493000		False
134519754@N03	41674435051		False
148175052@N04	40667895535		False
147666959@N02	39722892880		False
96439392@N03	39717145000		False
65552649@N08	41498905201		False
72664797@N05	40736475894		False
97886185@N06	26541127217		False
94550159@N02	41351590622		False
28417541@N08	27494832878		False
65552649@N08	27491088768		False
59955665@N05	41358534061		False
79441403@N08	41273201012		False
135854364@N06	39463470890		False
7223751@N06	39448652490		False
22729253@N06	39399315140		False
152693800@N03	40306912885		False
59385081@N04	40422963744		False
151288573@N05	41084833242		False
143820435@N04	41098305871		False
79078456@N00	40928987452		False
58530841@N02	40967849591		False
79441403@N08	40257189194		False
74530248@N04	40940983491		False
126220267@N05	40847385732		False
135854364@N06	25990592207		False
10040703@N06	40822672801		False
21125582@N03	25922065957		False
22729253@N06	40785305341		False
150704314@N05	40714133292		False
152236349@N08	38896807010		False
57235983@N05	26809519738		False
95276574@N05	26797359198		False
156593959@N03	25739704917		False
139879439@N08	38788797290		False
72890101@N05	40547714771		False
28417541@N08	26654470258		False
150687127@N08	39744677384		False
150541580@N04	25552706247		False
144655819@N04	39708103554		False
57235983@N05	25515721537		False
150704314@N05	26470746998		False
31851233@N06	39439576285		False
148175052@N04	40231714512		False
8766937@N07	40267135341		False
124910306@N03	40205629432		False
67472570@N08	26362644768		False
10172888@N07	39336473635		False
159083955@N05	25346228517		False
41355501@N08	39254163305		False
143820435@N04	25265671237		False
74530248@N04	28329091299		False
22902194@N00	39381112864		False
135854364@N06	26208190868		False
158206155@N05	28300741589		False
126377471@N05	40074309341		False
135854364@N06	28239056159		False
144206667@N08	39294243894		False
95996571@N07	39075702935		False
57235983@N05	39052742275		False
123472362@N05	39184303234		False
58530841@N02	38987712365		False
65484951@N00	28102842989		False
22729253@N06	24981535937		False
96439392@N03	39843134031		False
147666959@N02	39776862082		False
95379865@N04	28002070939		False
142521938@N06	27996828399		False
48063099@N00	39764341881		False
130995678@N04	27978929889		False
74530248@N04	39033579454		False
142155648@N04	38836669845		False
29826269@N07	38812945925		False
148649352@N06	24840690687		False
34355693@N03	24833002377		False
156848916@N05	40969986490		False
135854364@N06	27909773009		False
28417541@N08	24818883517		False
65484951@N00	24817869237		False
125717039@N03	39651832302		False
132761225@N06	27888791529		False
41355501@N08	24782048457		False
125944741@N03	39646488571		False
26567342@N07	24763242797		False
142155648@N04	38915336194		False
39372977@N06	39557881752		False
142155648@N04	24694033797		False
146503765@N08	24689939017		False
135854364@N06	38591211525		False
130562845@N03	39438042942		False
156593959@N03	24588171437		False
150541580@N04	38562246975		False
22902194@N00	27634441299		False
10040703@N06	27628010139		False
74530248@N04	39400506531		False
56996642@N05	39360292771		False
10040703@N06	27485585169		False
59955665@N05	38368274155		False
147666959@N02	25310049958		False
130562845@N03	24312980777		False
151288573@N05	24305312257		False
143445712@N07	38257774395		False
84151915@N00	24273206367		False
144655819@N04	39083137682		False
68312398@N06	39077063211		False
135854364@N06	24206815587		False
137840843@N07	38175293155		False
128870204@N03	39031101331		False
22729253@N06	24186032777		False
84151915@N00	25161352778		False
135854364@N06	24119982957		False
67573139@N07	24081640417		False
28417541@N08	38922876361		False
147666959@N02	24046555437		False
147624718@N03	24045361707		False
59349923@N05	24020635317		False
17092506@N00	27090615749		False
150971865@N06	38849445741		False
69205775@N06	25892982296		False
22729253@N06	38711291962		False
31851233@N06	37844630975		False
10040703@N06	38012809994		False
91262356@N06	40244712144		False
144655819@N04	38691425751		False
64365296@N05	37794094895		False
123560094@N07	38651385861		False
91434118@N00	38594734032		False
150541580@N04	38563341046		False
67573139@N07	38531785546		False
139511795@N05	38528555566		False
127553827@N07	38550338402		False
94924808@N08	38548684161		False
135854364@N06	24672674428		False
46185020@N02	38474707092		False
87386709@N02	38461548971		False
69205775@N06	24541555048		False
28417541@N08	24565850368		False
75948747@N03	42982286254		False
96914608@N07	41345106280		False
147666959@N02	29097570958		False
134480576@N07	41749082825		False
67573139@N07	27505685467		False
64365296@N05	41010951065		False
22729253@N06	41865261301		False
95276574@N05	26660259278		False
62533503@N08	40491405901		False
150704314@N05	24910564737		False
118225823@N05	38566231001		False
28417541@N08	38520101402		False
124237148@N06	24629102308		False
153622489@N02	26707501269		False
126377471@N05	24610322468		False
145721122@N06	38422478906		False
14271857@N08	38418350256		False
59510914@N08	38350215046		False
148101473@N04	38331811176		False
22729253@N06	38326965162		False
150541580@N04	38334398861		False
54720103@N06	38205249372		False
76459165@N00	38198985892		False
68312398@N06	38163557072		False
22729253@N06	24331649438		False
150541580@N04	38117565366		False
46185020@N02	38170228021		False
59385081@N04	38158306221		False
58530841@N02	26289074149		False
124910306@N03	37350748494		False
132094139@N08	26281494379		False
145596338@N02	38024924402		False
130562845@N03	37991454886		False
130469694@N05	38044888951		False
84151915@N00	38035390051		False
64365296@N05	37967546492		False
69205775@N06	36178420463		False
69378136@N07	37549720586		False
69205775@N06	36939642776		False
150687127@N08	37457878811		False
132094139@N08	37393316832		False
107755675@N07	37329229956		False
135108493@N05	37368454635		False
75986245@N03	37118921666		False
91800300@N02	37105967126		False
136288955@N04	36422288074		False
63274537@N05	36988252326		False
52674600@N02	36168922414		False
135108493@N05	35882552014		False
105781854@N05	35900358313		False
69378136@N07	36557365041		False
94890009@N05	36026098070		False
14278179@N03	35576952354		False
58797275@N04	35265646694		False
91861392@N06	35371335011		False
79441403@N08	35478953565		False
64365296@N05	35063079340		False
89012041@N00	35049731000		False
91800300@N02	35248572821		False
95276574@N05	39206171612		False
143083158@N06	34303219240		False
67355851@N02	33943587750		False
91800300@N02	33993414726		False
64365296@N05	32731609884		False
64515520@N02	33423757075		False
69205775@N06	27489659673		False
141106407@N03	31857042724		False
123472362@N05	32294124430		False
96783018@N05	31466340083		False
48063099@N00	31902524052		False
11128308@N05	30894660511		False
